"outer_fold","class","params","mean_kappa","mean_acc","class_0","class_1"
"TCGA-LAML","3_4","{'C': 10, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.9299508895468,0.972090024757635,3,4
"TCGA-LAML","3_5","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.80194468258208,0.907179089026915,3,5
"TCGA-LAML","3_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.785874867108432,0.978377035754085,3,6
"TCGA-LAML","3_7","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.899889247211399,0.958509820367652,3,7
"TCGA-LAML","3_8","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.883536879289555,0.941554493928214,3,8
"TCGA-LAML","3_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.878618421052632,0.945121951219512,3,9
"TCGA-LAML","4_10","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.760490371560457,0.949881562881563,4,10
"TCGA-LAML","4_11","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.993271461716937,0.998275862068966,4,11
"TCGA-LAML","4_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.910372795028477,0.986363636363636,4,12
"TCGA-LAML","4_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.913934426229508,0.994708994708995,4,13
"TCGA-LAML","4_14","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.763815185087344,0.944782471193246,4,14
"TCGA-LAML","4_5","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.594229415149648,0.890844429063223,4,5
"TCGA-LAML","4_6","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.792925253768071,0.992200263504611,4,6
"TCGA-LAML","4_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.920183915412866,0.974511072763877,4,7
"TCGA-LAML","4_8","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.870365650708486,0.960273962252746,4,8
"TCGA-LAML","4_9","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.903976074195773,0.972669785169785,4,9
"TCGA-LAML","5_10","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.525777871285971,0.890740740740741,5,10
"TCGA-LAML","5_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.739489587409243,0.881642512077295,5,11
"TCGA-LAML","5_12","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.731142686453964,0.920625842039706,5,12
"TCGA-LAML","5_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.883266805769754,0.967272727272727,5,13
"TCGA-LAML","5_14","{'C': 100, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.797902097902098,0.957880434782609,5,14
"TCGA-LAML","5_6","{'C': 1000, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.666666666666667,0.916666666666667,5,6
"TCGA-LAML","5_7","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.815596071737024,0.931841085271318,5,7
"TCGA-LAML","5_8","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.713395095173594,0.904371363930187,5,8
"TCGA-LAML","5_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.801475334621702,0.893640631668801,5,9
"TCGA-LAML","6_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.981366459627329,0.990740740740741,6,10
"TCGA-LAML","6_11","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",1,1,6,11
"TCGA-LAML","6_12","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",1,1,6,12
"TCGA-LAML","6_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",1,1,6,13
"TCGA-LAML","6_14","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.697233627246416,0.895356037151703,6,14
"TCGA-LAML","6_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.986139831496121,0.996971204333168,6,7
"TCGA-LAML","6_8","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.792859482476253,0.958165137614679,6,8
"TCGA-LAML","6_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",1,1,6,9
"TCGA-LAML","7_10","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.821397358668356,0.934654882154882,7,10
"TCGA-LAML","7_11","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.935249275230212,0.990662724809066,7,11
"TCGA-LAML","7_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.897529320793859,0.963075396825397,7,12
"TCGA-LAML","7_13","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.9469746258946,0.984203296703297,7,13
"TCGA-LAML","7_14","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.830451789500151,0.9495148995149,7,14
"TCGA-LAML","7_8","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.918248418615074,0.960777947542653,7,8
"TCGA-LAML","7_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.874701670644391,0.933035714285714,7,9
"TCGA-LAML","8_10","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.734117633512658,0.90763296950797,8,10
"TCGA-LAML","8_11","{'C': 100, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.456488414084635,0.87887234716503,8,11
"TCGA-LAML","8_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.507757050587752,0.820990096886444,8,12
"TCGA-LAML","8_13","{'C': 10, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.897413333877002,0.963625390095978,8,13
"TCGA-LAML","8_14","{'C': 1000, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.859342490416659,0.940659041394336,8,14
"TCGA-LAML","8_9","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.83028669942087,0.91380250954719,8,9
"TCGA-LAML","9_10","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.461659333752357,0.75464527027027,9,10
"TCGA-LAML","9_11","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,9,11
"TCGA-LAML","9_12","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.787878787878788,0.893939393939394,9,12
"TCGA-LAML","9_13","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.807803468208092,0.907894736842105,9,13
"TCGA-LAML","9_14","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.775,0.881944444444444,9,14
