"model","type","fold","prob_cutoff","kappa","accuracy","n_accepted","n_rejected","perc_rejected","rejected_accuracy","total_samples"
"svm","loso","BEATAML1.0-COHORT",0.54,0.88947395924055,0.904118008604794,1627,252,0.134113890367217,0.515873015873016,1879
"svm","loso","BEATAML1.0-COHORT",0.55,0.891211012377608,0.905613818630475,1621,258,0.137307078233103,0.515503875968992,1879
"svm","loso","BEATAML1.0-COHORT",0.56,0.893582408498632,0.907730673316708,1604,275,0.146354443853113,0.527272727272727,1879
"svm","loso","BEATAML1.0-COHORT",0.57,0.896964049224332,0.910691823899371,1590,289,0.153805215540181,0.529411764705882,1879
"svm","loso","BEATAML1.0-COHORT",0.58,0.898222007265476,0.911802030456853,1576,303,0.161255987227249,0.541254125412541,1879
"svm","loso","BEATAML1.0-COHORT",0.59,0.899777084765671,0.913154533844189,1566,313,0.166577967003725,0.546325878594249,1879
"svm","loso","BEATAML1.0-COHORT",0.6,0.901116567160392,0.914359304571796,1553,326,0.173496540713145,0.55521472392638,1879
"svm","loso","BEATAML1.0-COHORT",0.61,0.902064960987117,0.915210355987055,1545,334,0.177754124534327,0.559880239520958,1879
"svm","loso","BEATAML1.0-COHORT",0.62,0.901830910282632,0.915032679738562,1530,349,0.185737094199042,0.57593123209169,1879
"svm","loso","BEATAML1.0-COHORT",0.63,0.904568412220084,0.917437252311757,1514,365,0.194252261841405,0.580821917808219,1879
"svm","loso","BEATAML1.0-COHORT",0.64,0.905027138196045,0.917890520694259,1498,381,0.202767429483768,0.593175853018373,1879
"svm","loso","BEATAML1.0-COHORT",0.65,0.907056580922983,0.91970310391363,1482,397,0.211282597126131,0.599496221662469,1879
"svm","loso","BEATAML1.0-COHORT",0.66,0.910583882467322,0.922866894197952,1465,414,0.220329962746142,0.601449275362319,1879
"svm","loso","BEATAML1.0-COHORT",0.67,0.911612942390579,0.923763736263736,1456,423,0.225119744544971,0.605200945626478,1879
"svm","loso","BEATAML1.0-COHORT",0.68,0.913683216794586,0.925642807505212,1439,440,0.234167110164981,0.611363636363636,1879
"svm","loso","BEATAML1.0-COHORT",0.69,0.913052619615865,0.925174825174825,1430,449,0.238956891963811,0.619153674832962,1879
"svm","loso","BEATAML1.0-COHORT",0.7,0.913433357328497,0.925584691708009,1411,468,0.249068653539117,0.63034188034188,1879
"svm","loso","BEATAML1.0-COHORT",0.71,0.914401695810897,0.926512968299712,1388,491,0.261309207025013,0.641547861507128,1879
"svm","loso","BEATAML1.0-COHORT",0.72,0.914097437900231,0.926384839650146,1372,507,0.269824374667376,0.650887573964497,1879
"svm","loso","BEATAML1.0-COHORT",0.73,0.917301420111276,0.929203539823009,1356,523,0.278339542309739,0.652007648183556,1879
"svm","loso","BEATAML1.0-COHORT",0.74,0.919156308015708,0.930879038317055,1331,548,0.291644491750931,0.66058394160584,1879
"svm","loso","BEATAML1.0-COHORT",0.75,0.921711299028775,0.933282208588957,1304,575,0.306013837147419,0.667826086956522,1879
"svm","loso","BEATAML1.0-COHORT",0.76,0.922716606193095,0.93415956622773,1291,588,0.312932410856839,0.671768707482993,1879
"svm","loso","BEATAML1.0-COHORT",0.77,0.925026435298333,0.936270653029111,1271,608,0.323576370409792,0.675986842105263,1879
"svm","loso","BEATAML1.0-COHORT",0.78,0.924388154952743,0.935846030473136,1247,632,0.336349121873337,0.686708860759494,1879
"svm","loso","BEATAML1.0-COHORT",0.79,0.926109527353752,0.93739837398374,1230,649,0.345396487493348,0.690292758089368,1879
"svm","loso","BEATAML1.0-COHORT",0.8,0.92918075214407,0.940199335548173,1204,675,0.359233634912187,0.694814814814815,1879
"svm","loso","BEATAML1.0-COHORT",0.81,0.931519183419176,0.942372881355932,1180,699,0.372006386375732,0.699570815450644,1879
"svm","loso","BEATAML1.0-COHORT",0.82,0.933990419403162,0.944636678200692,1156,723,0.384779137839276,0.704011065006916,1879
"svm","loso","BEATAML1.0-COHORT",0.83,0.934764708552036,0.945422535211268,1136,743,0.39542309739223,0.7092866756393,1879
"svm","loso","BEATAML1.0-COHORT",0.84,0.934646660031174,0.945553539019964,1102,777,0.413517828632251,0.71943371943372,1879
"svm","loso","BEATAML1.0-COHORT",0.85,0.933905188865371,0.945167286245353,1076,803,0.427354976051091,0.727272727272727,1879
"svm","loso","BEATAML1.0-COHORT",0.86,0.936522256166321,0.947674418604651,1032,847,0.450771687067589,0.735537190082645,1879
"svm","loso","BEATAML1.0-COHORT",0.87,0.93840075684398,0.949545913218971,991,888,0.472591804151144,0.743243243243243,1879
"svm","loso","BEATAML1.0-COHORT",0.88,0.943652852574339,0.954347826086957,920,959,0.51037786056413,0.753910323253389,1879
"svm","loso","BEATAML1.0-COHORT",0.89,0.955241509806448,0.964078794901506,863,1016,0.540713145290048,0.756889763779528,1879
"svm","loso","BEATAML1.0-COHORT",0.9,0.962938544855192,0.970775095298602,787,1092,0.581160191591272,0.766483516483517,1879
"svm","loso","BEATAML1.0-COHORT",0.91,0.96687154417523,0.974212034383954,698,1181,0.628525811601916,0.779847586790855,1879
"svm","loso","BEATAML1.0-COHORT",0.92,0.978489297718026,0.983552631578947,608,1271,0.676423629590208,0.789142407553108,1879
"svm","loso","BEATAML1.0-COHORT",0.93,0.984584886679685,0.988483685220729,521,1358,0.722724853645556,0.799705449189985,1879
"svm","loso","BEATAML1.0-COHORT",0.94,0.986755715635524,0.990243902439024,410,1469,0.781798829164449,0.813478556841389,1879
"svm","loso","BEATAML1.0-COHORT",0.95,0.98566218714093,0.989547038327526,287,1592,0.847259180415114,0.827261306532663,1879
"svm","loso","BEATAML1.0-COHORT",0.96,0.979978998949948,0.986013986013986,143,1736,0.923895689196381,0.841013824884793,1879
"svm","loso","BEATAML1.0-COHORT",0.97,1,1,46,1833,0.975518893028206,0.848336061102019,1879
"svm","loso","BEATAML1.0-COHORT",0.98,1,1,9,1870,0.995210218201171,0.851336898395722,1879
"svm","loso","LEUCEGENE",0,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.01,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.02,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.03,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.04,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.05,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.06,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.07,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.08,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.09,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.1,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.11,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.12,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.13,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.14,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.15,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.16,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.17,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.18,0.750443046014302,0.783178590933916,1831,0,0,NA,1831
"svm","loso","LEUCEGENE",0.19,0.75190831280347,0.784463894967177,1828,3,0.00163844893500819,0,1831
"svm","loso","LEUCEGENE",0.2,0.751794207641907,0.784345922276957,1827,4,0.00218459858001092,0.25,1831
"svm","loso","LEUCEGENE",0.21,0.751565306140782,0.784109589041096,1825,6,0.00327689787001638,0.5,1831
"svm","loso","LEUCEGENE",0.22,0.753423601092329,0.785714285714286,1820,11,0.00600764609503004,0.363636363636364,1831
"svm","loso","LEUCEGENE",0.23,0.755178819487543,0.787210584343991,1814,17,0.00928454396504642,0.352941176470588,1831
"svm","loso","LEUCEGENE",0.24,0.756944092524085,0.788716814159292,1808,23,0.0125614418350628,0.347826086956522,1831
"svm","loso","LEUCEGENE",0.25,0.759310434744407,0.790788013318535,1802,29,0.0158383397050792,0.310344827586207,1831
"svm","loso","LEUCEGENE",0.26,0.760914805702886,0.792178770949721,1790,41,0.022392135445112,0.390243902439024,1831
"svm","loso","LEUCEGENE",0.27,0.762906387474535,0.793820224719101,1780,51,0.0278536318951393,0.411764705882353,1831
"svm","loso","LEUCEGENE",0.28,0.765450524989685,0.796045197740113,1770,61,0.0333151283451666,0.40983606557377,1831
"svm","loso","LEUCEGENE",0.29,0.767563108397954,0.797842135150483,1761,70,0.0382304751501912,0.414285714285714,1831
"svm","loso","LEUCEGENE",0.3,0.769942027187508,0.799885974914481,1754,77,0.0420535226652103,0.402597402597403,1831
"svm","loso","LEUCEGENE",0.31,0.772253171161478,0.801832760595647,1746,85,0.0464227198252321,0.4,1831
"svm","loso","LEUCEGENE",0.32,0.772701841278577,0.802191464821223,1734,97,0.0529765155652649,0.443298969072165,1831
"svm","loso","LEUCEGENE",0.33,0.774333661932068,0.803592120509849,1726,105,0.0573457127252867,0.447619047619048,1831
"svm","loso","LEUCEGENE",0.34,0.776252473571231,0.805232558139535,1720,111,0.0606226105953031,0.441441441441441,1831
"svm","loso","LEUCEGENE",0.35,0.778641940722775,0.807242990654206,1712,119,0.064991807755325,0.436974789915966,1831
"svm","loso","LEUCEGENE",0.36,0.780904754688661,0.809101654846336,1692,139,0.0759148006553796,0.467625899280576,1831
"svm","loso","LEUCEGENE",0.37,0.782737160528708,0.810682492581602,1685,146,0.0797378481703987,0.465753424657534,1831
"svm","loso","LEUCEGENE",0.38,0.782912674981014,0.810826888756692,1681,150,0.0819224467504096,0.473333333333333,1831
"svm","loso","LEUCEGENE",0.39,0.784071998113071,0.811827956989247,1674,157,0.0857454942654287,0.477707006369427,1831
"svm","loso","LEUCEGENE",0.4,0.785648730497323,0.813140446051838,1659,172,0.0939377389404697,0.494186046511628,1831
"svm","loso","LEUCEGENE",0.41,0.787251704114271,0.814545454545455,1650,181,0.0988530857454943,0.497237569060773,1831
"svm","loso","LEUCEGENE",0.42,0.79290383172808,0.819461444308446,1634,197,0.107591480065538,0.482233502538071,1831
"svm","loso","LEUCEGENE",0.43,0.794724135313066,0.821033210332103,1626,205,0.11196067722556,0.482926829268293,1831
"svm","loso","LEUCEGENE",0.44,0.796672388888184,0.822730080296479,1619,212,0.115783724740579,0.481132075471698,1831
"svm","loso","LEUCEGENE",0.45,0.801114070209884,0.826683291770574,1604,227,0.12397596941562,0.475770925110132,1831
"svm","loso","LEUCEGENE",0.46,0.804551340303493,0.829760403530895,1586,245,0.133806663025669,0.481632653061224,1831
"svm","loso","LEUCEGENE",0.47,0.809061343814913,0.833652007648184,1569,262,0.143091206990715,0.480916030534351,1831
"svm","loso","LEUCEGENE",0.48,0.810801596269893,0.835150737652341,1559,272,0.148552703440743,0.485294117647059,1831
"svm","loso","LEUCEGENE",0.49,0.813790361718494,0.837750484809308,1547,284,0.155106499180776,0.485915492957746,1831
"svm","loso","LEUCEGENE",0.5,0.817364139911433,0.840968586387435,1528,303,0.165483342435827,0.491749174917492,1831
"svm","loso","LEUCEGENE",0.51,0.821228985588967,0.844473858371939,1511,320,0.174767886400874,0.49375,1831
"svm","loso","LEUCEGENE",0.52,0.82331760188962,0.846359385437542,1497,334,0.182413981430912,0.5,1831
"svm","loso","LEUCEGENE",0.53,0.828454882998376,0.850877192982456,1482,349,0.190606226105953,0.495702005730659,1831
"svm","loso","LEUCEGENE",0.54,0.83137019068705,0.853524982888433,1461,370,0.20207536865101,0.505405405405405,1831
"svm","loso","LEUCEGENE",0.55,0.834163088044856,0.856055363321799,1445,386,0.210813762971054,0.510362694300518,1831
"svm","loso","LEUCEGENE",0.56,0.838527844335414,0.859943977591036,1428,403,0.2200983069361,0.511166253101737,1831
"svm","loso","LEUCEGENE",0.57,0.840291408792328,0.861581920903955,1416,415,0.226652102676133,0.51566265060241,1831
"svm","loso","LEUCEGENE",0.58,0.840688540618395,0.862019914651494,1406,425,0.232113599126161,0.522352941176471,1831
"svm","loso","LEUCEGENE",0.59,0.844194729575605,0.865273775216138,1388,443,0.24194429273621,0.525959367945824,1831
"svm","loso","LEUCEGENE",0.6,0.845311126306535,0.86637618010167,1377,454,0.24795193883124,0.530837004405286,1831
"svm","loso","LEUCEGENE",0.61,0.846834830144475,0.86784140969163,1362,469,0.256144183506281,0.537313432835821,1831
"svm","loso","LEUCEGENE",0.62,0.853654898349663,0.873974645786726,1341,490,0.267613326051338,0.53469387755102,1831
"svm","loso","LEUCEGENE",0.63,0.854841734235109,0.875094055680963,1329,502,0.274167121791371,0.539840637450199,1831
"svm","loso","LEUCEGENE",0.64,0.85917433449786,0.878995433789954,1314,517,0.282359366466412,0.539651837524178,1831
"svm","loso","LEUCEGENE",0.65,0.862049449138334,0.88162951575711,1301,530,0.289459311851447,0.541509433962264,1831
"svm","loso","LEUCEGENE",0.66,0.863986718166103,0.88359375,1280,551,0.300928454396505,0.549909255898367,1831
"svm","loso","LEUCEGENE",0.67,0.866824498594911,0.886327503974563,1258,573,0.312943746586565,0.556719022687609,1831
"svm","loso","LEUCEGENE",0.68,0.866681486432682,0.886473429951691,1242,589,0.321682140906608,0.565365025466893,1831
"svm","loso","LEUCEGENE",0.69,0.866650664506636,0.886715566422168,1227,604,0.329874385581649,0.572847682119205,1831
"svm","loso","LEUCEGENE",0.7,0.87189541410218,0.891666666666667,1200,631,0.344620425996723,0.576862123613312,1831
"svm","loso","LEUCEGENE",0.71,0.875061956250968,0.8946474086661,1177,654,0.357181867831786,0.58256880733945,1831
"svm","loso","LEUCEGENE",0.72,0.875576913334797,0.895419187554019,1157,674,0.36810486073184,0.590504451038576,1831
"svm","loso","LEUCEGENE",0.73,0.876219630790049,0.896309314586995,1138,693,0.378481703986892,0.597402597402597,1831
"svm","loso","LEUCEGENE",0.74,0.878081735272745,0.898214285714286,1120,711,0.388312397596942,0.60196905766526,1831
"svm","loso","LEUCEGENE",0.75,0.881070690217983,0.901189387008234,1093,738,0.403058438012015,0.60840108401084,1831
"svm","loso","LEUCEGENE",0.76,0.879852681383656,0.900656044985942,1067,764,0.417258328782086,0.619109947643979,1831
"svm","loso","LEUCEGENE",0.77,0.87829297494923,0.89990375360924,1039,792,0.432550518842163,0.630050505050505,1831
"svm","loso","LEUCEGENE",0.78,0.878463283975119,0.900793650793651,1008,823,0.449481157837247,0.639125151883354,1831
"svm","loso","LEUCEGENE",0.79,0.880624802857824,0.903061224489796,980,851,0.464773347897324,0.645123384253819,1831
"svm","loso","LEUCEGENE",0.8,0.880424543113735,0.903361344537815,952,879,0.4800655379574,0.653014789533561,1831
"svm","loso","LEUCEGENE",0.81,0.87912179043535,0.903402854006586,911,920,0.502457673402512,0.664130434782609,1831
"svm","loso","LEUCEGENE",0.82,0.88318035831954,0.907602339181287,855,976,0.533042053522665,0.674180327868853,1831
"svm","loso","LEUCEGENE",0.83,0.886352683632078,0.911001236093943,809,1022,0.558164937192791,0.681996086105675,1831
"svm","loso","LEUCEGENE",0.84,0.889872729156593,0.914618369987063,773,1058,0.577826324412889,0.687145557655955,1831
"svm","loso","LEUCEGENE",0.85,0.889517425802681,0.915512465373961,722,1109,0.605679956308028,0.69702434625789,1831
"svm","loso","LEUCEGENE",0.86,0.891062942637275,0.917933130699088,658,1173,0.640633533588203,0.707587382779199,1831
"svm","loso","LEUCEGENE",0.87,0.884825832586537,0.914473684210526,608,1223,0.66794101583834,0.717906786590352,1831
"svm","loso","LEUCEGENE",0.88,0.885834022400962,0.916666666666667,540,1291,0.705079191698525,0.727343144848954,1831
"svm","loso","LEUCEGENE",0.89,0.867848970251716,0.904761904761905,462,1369,0.747678864008738,0.742147552958364,1831
"svm","loso","LEUCEGENE",0.9,0.850059976009596,0.893333333333333,375,1456,0.795193883123976,0.754807692307692,1831
"svm","loso","LEUCEGENE",0.91,0.823864021128191,0.875432525951557,289,1542,0.842162752594211,0.765888456549935,1831
"svm","loso","LEUCEGENE",0.92,0.770076077768385,0.843137254901961,204,1627,0.888585472419443,0.775660725261217,1831
"svm","loso","LEUCEGENE",0.93,0.735694106826095,0.818791946308725,149,1682,0.918623702894593,0.780023781212842,1831
"svm","loso","LEUCEGENE",0.94,0.668965517241379,0.781818181818182,110,1721,0.9399235390497,0.783265543288786,1831
"svm","loso","LEUCEGENE",0.95,0.656777402735832,0.771739130434783,92,1739,0.949754232659749,0.783783783783784,1831
"svm","loso","LEUCEGENE",0.96,0.679481821980777,0.779661016949153,59,1772,0.967777170944839,0.783295711060948,1831
"svm","loso","LEUCEGENE",0.97,0.452954048140044,0.6,25,1806,0.986346258874932,0.785714285714286,1831
"svm","loso","TCGA-LAML",0,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.01,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.02,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.03,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.04,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.05,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.06,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.07,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.08,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.09,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.1,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.11,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.12,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.13,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.14,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.15,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.16,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.17,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.18,0.769096793063431,0.800867888138862,2074,0,0,NA,2074
"svm","loso","TCGA-LAML",0.19,0.769562509915485,0.801254220935842,2073,1,0.000482160077145612,0,2074
"svm","loso","TCGA-LAML",0.2,0.76983006377512,0.801449275362319,2070,4,0.00192864030858245,0.5,2074
"svm","loso","TCGA-LAML",0.21,0.770180618063107,0.80174081237911,2068,6,0.00289296046287367,0.5,2074
"svm","loso","TCGA-LAML",0.22,0.771120157231134,0.802523047064532,2061,13,0.00626808100289296,0.538461538461538,2074
"svm","loso","TCGA-LAML",0.23,0.771619988173166,0.802919708029197,2055,19,0.00916104146576664,0.578947368421053,2074
"svm","loso","TCGA-LAML",0.24,0.772718936255122,0.80390243902439,2050,24,0.0115718418514947,0.541666666666667,2074
